invoice_id,branch,city,state,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
718-57-9773,Kharadi,Pune,Karnataka,Elite,Female,Football,"Sports and travel",49.33,19,36.4100,1101.0800,"2026-10-14 02:10:39",16:40:00,"Credit card",899.05,4.761904716,52.4400,9.4,Evening,Wednesday,October,Good
719-76-3868,Rohini,Delhi,Maharashtra,Prime,Male,"Oreo Biscuits","Food and beverages",94.26,5,29.4100,889.3200,"2026-02-06 05:20:01",16:30:00,Cash,452.45,4.761904716,42.3400,8.6,Evening,Friday,February,Good
719-89-8991,Bandra,Mumbai,Delhi,Elite,Female,"Cricket Bat","Sports and travel",91.41,12,70.4000,2128.4600,"2026-10-25 09:44:33",16:03:00,Ewallet,832.98,4.761904716,101.3500,7.1,Evening,Sunday,October,Good
720-72-2436,Andheri,Mumbai,Maharashtra,Basic,Male,"Tropicana Juice","Food and beverages",66.52,8,32.3600,979.0600,"2026-08-02 17:06:27",18:14:00,"Credit Card",383.16,4.761904716,46.5900,6.9,Evening,Sunday,August,Bad
721-86-6247,Bandra,Mumbai,Telangana,Prime,Female,"Wall Clock","Home and lifestyle",63.42,15,60.1100,1262.1600,"2026-10-22 21:21:32",12:55:00,Ewallet,924.67,4.761904716,60.1100,7.4,Afternoon,Thursday,October,Good
722-13-2115,"Banjara Hills",Hyderabad,Maharashtra,Prime,Male,Football,"Sports and travel",42.85,1,2.1425,44.9925,"2026-01-12 11:51:16",15:36:00,"Credit card",42.85,4.761904716,2.1425,9.3,Afternoon,Monday,January,Bad
725-32-9708,Saket,Delhi,Delhi,Elite,Female,Handbag,"Fashion accessories",68.71,5,32.6300,1304.8700,"2026-05-16 09:00:19",19:01:00,Cash,386.13,4.761904716,62.1300,4.1,Evening,Saturday,May,Bad
725-54-0677,"Hitech City",Hyderabad,Maharashtra,Basic,Male,Sunscreen,"Health and beauty",85.60,12,54.6100,1146.6500,"2026-10-06 16:24:44",13:50:00,Cash,1092.04,4.761904716,54.6100,5.3,Afternoon,Tuesday,October,Good
725-56-0833,Whitefield,Bangalore,Telangana,Prime,Female,"Body Lotion","Health and beauty",32.32,10,23.2700,930.6500,"2026-02-18 14:46:59",16:49:00,"Credit card",323.20,4.761904716,44.3100,9.9,Evening,Wednesday,February,Good
725-67-2480,Saket,Delhi,Telangana,Elite,Female,Handbag,"Fashion accessories",58.75,14,60.0500,2401.5300,"2026-09-05 13:10:17",18:14:00,UPI,710.64,4.761904716,114.3700,5.9,Evening,Saturday,September,Good
725-96-3778,"Banjara Hills",Hyderabad,Maharashtra,Elite,Female,"Coffee Mug","Home and lifestyle",89.25,12,51.4100,874.4600,"2026-09-15 21:12:31",10:13:00,Cash,1028.16,4.761904716,41.6400,4.7,Morning,Tuesday,September,Good
726-27-2396,Andheri,Mumbai,Telangana,Prime,Female,"Face Wash","Health and beauty",77.50,8,45.5600,1822.0600,"2026-04-20 20:25:24",20:36:00,"Credit Card",700.91,4.761904716,86.7900,4.3,Evening,Monday,April,Good
726-29-6793,Bandra,Mumbai,Maharashtra,Basic,Male,"Mechanical Keyboard","Electronic accessories",24.18,14,22.9700,966.9700,"2026-05-10 05:10:05",20:54:00,"Credit Card",271.77,4.761904716,46.0300,7.7,Evening,Sunday,May,Bad
727-02-1313,Gachibowli,Hyderabad,Telangana,Elite,Male,Coca-Cola,"Food and beverages",31.84,1,1.9100,40.1200,"2026-01-06 10:22:56",13:22:00,Cash,38.21,4.761904716,1.9100,7.7,Afternoon,Tuesday,January,Bad
727-17-0390,Indiranagar,Bangalore,Delhi,Basic,Female,"Lay's Chips","Food and beverages",63.61,6,27.4800,577.0700,"2026-02-12 06:45:05",12:43:00,Ewallet,381.66,4.761904716,27.4800,4.8,Afternoon,Thursday,February,Good
727-46-3608,"Hitech City",Hyderabad,Karnataka,Elite,Female,"Tropicana Juice","Food and beverages",20.01,11,10.8100,226.9100,"2026-01-22 10:50:10",15:47:00,Ewallet,216.11,4.761904716,10.8100,4.1,Afternoon,Thursday,January,Bad
727-75-6477,Koramangala,Bangalore,Maharashtra,Basic,Male,"Mechanical Keyboard","Electronic accessories",28.84,3,6.2400,182.1600,"2026-01-30 01:07:29",14:44:00,UPI,86.52,4.761904716,8.7000,7.0,Afternoon,Friday,January,Bad
728-47-9078,Gachibowli,Hyderabad,Delhi,Prime,Male,"Tropicana Juice","Food and beverages",59.59,3,11.1300,233.5400,"2026-12-29 19:50:40",12:46:00,Cash,222.42,4.761904716,11.1300,9.8,Afternoon,Tuesday,December,Bad
728-88-7867,Gachibowli,Hyderabad,Maharashtra,Prime,Female,"Coffee Mug","Home and lifestyle",75.53,4,15.1060,317.2260,"2026-02-26 06:55:29",15:52:00,Ewallet,302.12,4.761904716,15.1060,8.3,Afternoon,Thursday,February,Bad
729-06-2010,Baner,Pune,Telangana,Basic,Male,Sunscreen,"Health and beauty",80.47,16,53.4600,909.3000,"2026-12-25 00:58:13",11:18:00,Cash,1319.91,4.761904716,43.3000,9.2,Morning,Friday,December,Good
729-09-9681,Whitefield,Bangalore,Telangana,Basic,Male,Bedsheet,"Home and lifestyle",25.91,23,38.4400,653.6900,"2026-04-05 04:06:46",10:16:00,UPI,410.59,4.761904716,31.1500,8.7,Morning,Sunday,April,Bad
729-46-7422,Saket,Delhi,Delhi,Elite,Male,"Tropicana Juice","Food and beverages",35.89,1,2.8000,84.6500,"2026-01-30 21:24:44",16:52:00,"Credit card",43.07,4.761904716,4.0200,7.9,Evening,Friday,January,Bad
730-50-9884,Rohini,Delhi,Delhi,Prime,Female,"Cricket Bat","Sports and travel",83.06,9,56.8800,1194.3600,"2026-03-21 09:48:58",14:31:00,UPI,673.06,4.761904716,56.8800,4.0,Afternoon,Saturday,March,Good
730-61-8757,Gachibowli,Hyderabad,Maharashtra,Prime,Male,Sunscreen,"Health and beauty",51.13,12,29.1700,496.4200,"2026-05-24 17:47:54",10:11:00,"Credit card",448.96,4.761904716,23.6300,4.0,Morning,Sunday,May,Bad
730-70-9830,"Hitech City",Hyderabad,Maharashtra,Elite,Female,Bedsheet,"Home and lifestyle",70.11,10,39.3800,1190.6700,"2026-07-12 09:49:22",17:54:00,Ewallet,605.75,4.761904716,56.7100,5.2,Evening,Sunday,July,Good
731-14-2199,"Hitech City",Hyderabad,Maharashtra,Basic,Female,"Wall Clock","Home and lifestyle",35.54,42,74.0500,1554.9800,"2026-06-20 02:26:58",13:34:00,Ewallet,1139.20,4.761904716,74.0500,7.0,Afternoon,Saturday,June,Good
731-59-7531,"Banjara Hills",Hyderabad,Maharashtra,Basic,Male,"Body Lotion","Health and beauty",72.57,8,29.0280,877.8100,"2026-02-11 06:08:08",17:58:00,Cash,580.56,4.761904716,41.8000,4.6,Evening,Wednesday,February,Good
731-81-9469,"Connaught Place",Delhi,Karnataka,Basic,Female,"Gym Bag","Sports and travel",89.80,19,106.3900,2233.9700,"2026-12-10 22:31:58",13:00:00,"Credit card",1636.61,4.761904716,106.3900,5.4,Afternoon,Thursday,December,Good
732-04-5373,Hinjawadi,Pune,Telangana,Elite,Male,"Storage Basket","Home and lifestyle",46.47,9,17.8500,303.3900,"2026-11-14 12:54:19",10:53:00,Cash,338.77,4.761904716,14.4600,7.0,Morning,Saturday,November,Bad
732-67-5346,"Connaught Place",Delhi,Telangana,Elite,Male,"Oreo Biscuits","Food and beverages",13.79,6,5.3800,162.6500,"2026-01-28 18:24:27",19:07:00,UPI,82.74,4.761904716,7.7500,7.8,Evening,Wednesday,January,Bad
732-94-0499,Saket,Delhi,Karnataka,Basic,Female,"Power Bank","Electronic accessories",41.65,14,38.9900,1178.8900,"2026-08-10 17:35:46",17:04:00,UPI,599.76,4.761904716,56.1500,7.6,Evening,Monday,August,Good
733-01-9107,Saket,Delhi,Maharashtra,Elite,Male,"Table Lamp","Home and lifestyle",82.70,11,58.7700,1777.5200,"2026-11-05 00:39:34",18:14:00,Cash,904.32,4.761904716,84.6500,7.4,Evening,Thursday,November,Good
733-29-1227,Whitefield,Bangalore,Maharashtra,Basic,Male,"Table Lamp","Home and lifestyle",55.61,13,52.4800,1101.8300,"2026-08-08 22:09:53",12:41:00,Cash,560.54,4.761904716,52.4800,8.5,Afternoon,Saturday,August,Good
733-33-4967,Gachibowli,Hyderabad,Delhi,Basic,Male,"USB Flash Drive","Electronic accessories",20.85,40,41.3500,1740.9500,"2026-10-25 07:11:47",19:17:00,Cash,636.10,4.761904716,82.9000,8.1,Evening,Sunday,October,Bad
734-91-1155,Saket,Delhi,Delhi,Basic,Female,"USB Flash Drive","Electronic accessories",45.71,2,6.6800,113.7200,"2026-01-21 09:15:05",10:34:00,"Credit card",102.85,4.761904716,5.4200,7.6,Morning,Wednesday,January,Bad
735-06-4124,Whitefield,Bangalore,Maharashtra,Basic,Male,"Tropicana Juice","Food and beverages",48.61,1,4.2400,89.1500,"2026-10-04 15:00:26",15:31:00,Cash,45.36,4.761904716,4.2400,4.4,Afternoon,Sunday,October,Bad
735-32-9839,"Banjara Hills",Hyderabad,Telangana,Basic,Male,"Leather Wallet","Fashion accessories",98.70,34,157.4000,2677.3100,"2026-11-09 09:52:30",10:36:00,Ewallet,3147.91,4.761904716,127.4900,8.5,Morning,Monday,November,Good
737-88-5876,Andheri,Mumbai,Maharashtra,Elite,Male,"Wall Clock","Home and lifestyle",23.29,14,19.4500,330.1700,"2026-06-26 04:33:52",11:52:00,"Credit card",298.61,4.761904716,15.7500,5.9,Morning,Friday,June,Bad
740-11-5257,Gachibowli,Hyderabad,Maharashtra,Basic,Male,"Bluetooth Speaker","Electronic accessories",24.74,14,17.8100,750.0100,"2026-07-01 21:50:50",16:44:00,Cash,356.26,4.761904716,35.7100,6.9,Evening,Wednesday,July,Bad
740-22-2500,Andheri,Mumbai,Delhi,Elite,Female,"Wireless Mouse","Electronic accessories",84.05,2,12.3000,258.1400,"2026-01-23 14:01:05",13:29:00,"Credit Card",189.11,4.761904716,12.3000,7.1,Afternoon,Friday,January,Bad
741-73-3559,"Banjara Hills",Hyderabad,Karnataka,Basic,Male,"Cricket Bat","Sports and travel",67.27,15,49.1600,1486.6200,"2026-09-24 21:43:10",17:27:00,Cash,983.22,4.761904716,70.7900,6.9,Evening,Thursday,September,Good
742-04-5161,Powai,Mumbai,Telangana,Prime,Male,"Wall Clock","Home and lifestyle",72.78,32,151.6500,4585.4800,"2026-05-01 22:30:40",17:24:00,Cash,2332.85,4.761904716,218.3600,7.3,Evening,Friday,May,Good
743-04-1105,Rohini,Delhi,Telangana,Basic,Male,"Body Lotion","Health and beauty",97.22,17,106.4700,2235.8100,"2026-09-12 16:14:04",14:43:00,Ewallet,1259.98,4.761904716,106.4700,6.0,Afternoon,Saturday,September,Good
743-88-1662,Koramangala,Bangalore,Maharashtra,Elite,Male,"Cricket Bat","Sports and travel",95.49,7,55.7200,1684.7500,"2026-04-16 09:51:18",18:17:00,Ewallet,773.79,4.761904716,80.2200,8.7,Evening,Thursday,April,Good
744-02-5987,Indiranagar,Bangalore,Maharashtra,Basic,Male,"Wall Clock","Home and lifestyle",78.38,6,39.2000,823.1400,"2026-03-11 17:08:19",14:16:00,Ewallet,544.40,4.761904716,39.2000,5.8,Afternoon,Wednesday,March,Good
744-09-5786,Koramangala,Bangalore,Telangana,Elite,Male,"Bluetooth Speaker","Electronic accessories",22.01,5,7.1300,300.2700,"2026-01-02 20:56:26",18:50:00,Cash,99.05,4.761904716,14.2900,6.6,Evening,Friday,January,Bad
744-16-7898,Bandra,Mumbai,Maharashtra,Elite,Female,"Wall Clock","Home and lifestyle",97.37,42,263.7400,5538.3000,"2026-05-10 03:37:21",13:48:00,"Credit card",3121.04,4.761904716,263.7400,4.9,Afternoon,Sunday,May,Good
744-82-9138,Baner,Pune,Telangana,Basic,Male,"Wrist Watch","Fashion accessories",86.13,3,14.0800,425.3300,"2026-09-11 00:21:52",17:59:00,Cash,347.27,4.761904716,20.2600,8.2,Evening,Friday,September,Bad
745-71-3520,"Banjara Hills",Hyderabad,Delhi,Prime,Female,"Power Bank","Electronic accessories",25.22,25,33.6700,572.6200,"2026-12-30 22:19:32",10:23:00,Cash,673.26,4.761904716,27.2700,7.1,Morning,Wednesday,December,Bad
745-74-0715,"Connaught Place",Delhi,Delhi,Elite,Male,"Power Bank","Electronic accessories",58.03,2,10.8600,457.4400,"2026-08-31 12:54:26",20:46:00,UPI,167.12,4.761904716,21.7600,7.3,Evening,Monday,August,Bad
746-04-1077,Baner,Pune,Maharashtra,Elite,Female,"Lay's Chips","Food and beverages",84.63,14,49.3600,839.5600,"2026-09-10 20:18:31",11:36:00,Cash,1218.67,4.761904716,39.9800,9.0,Morning,Thursday,September,Good
746-19-0921,Koramangala,Bangalore,Maharashtra,Elite,Male,"Tropicana Juice","Food and beverages",21.58,1,1.8600,31.7200,"2026-02-26 05:42:00",10:02:00,UPI,25.90,4.761904716,1.5100,7.2,Morning,Thursday,February,Bad
746-54-5508,Kharadi,Pune,Maharashtra,Elite,Male,Bedsheet,"Home and lifestyle",21.52,8,7.5400,158.1300,"2026-09-21 21:31:31",12:48:00,Cash,185.93,4.761904716,7.5400,9.4,Afternoon,Monday,September,Bad
746-68-6593,"Banjara Hills",Hyderabad,Karnataka,Basic,Female,"Yoga Mat","Sports and travel",87.16,2,10.0900,211.8900,"2026-04-27 21:40:43",14:29:00,"Credit card",201.80,4.761904716,10.0900,9.7,Afternoon,Monday,April,Bad
746-94-0204,Kharadi,Pune,Maharashtra,Basic,Male,Handbag,"Fashion accessories",83.24,13,43.6900,743.1900,"2026-07-24 02:09:59",11:56:00,Cash,1078.79,4.761904716,35.3900,7.4,Morning,Friday,July,Good
747-58-7183,"Hitech City",Hyderabad,Telangana,Elite,Male,"Baseball Cap","Fashion accessories",57.27,13,34.2400,1035.6800,"2026-10-09 14:03:13",20:31:00,Ewallet,684.95,4.761904716,49.3600,6.5,Evening,Friday,October,Bad
748-45-2862,Baner,Pune,Karnataka,Prime,Female,"Storage Basket","Home and lifestyle",28.31,6,6.6000,199.7000,"2026-08-13 07:31:23",18:35:00,Cash,163.07,4.761904716,9.5000,8.2,Evening,Thursday,August,Bad
749-24-1565,Koramangala,Bangalore,Delhi,Elite,Female,"Face Wash","Health and beauty",23.03,13,21.5000,596.8300,"2026-09-22 16:27:27",12:02:00,UPI,298.46,4.761904716,28.4300,7.9,Afternoon,Tuesday,September,Bad
749-81-8133,Kharadi,Pune,Telangana,Elite,Female,"Baseball Cap","Fashion accessories",94.67,4,17.7500,493.0700,"2026-04-03 04:59:02",12:04:00,Cash,438.36,4.761904716,23.4700,6.8,Afternoon,Friday,April,Good
750-57-9686,Hinjawadi,Pune,Karnataka,Elite,Female,"Storage Basket","Home and lifestyle",45.38,12,25.2600,530.0800,"2026-04-12 18:34:51",13:48:00,"Credit card",479.43,4.761904716,25.2600,8.7,Afternoon,Sunday,April,Bad
750-67-8428,Hinjawadi,Pune,Delhi,Basic,Female,"Face Wash","Health and beauty",74.69,7,21.1800,588.0600,"2026-01-12 20:10:45",13:08:00,Ewallet,522.83,4.761904716,28.0000,9.1,Afternoon,Monday,January,Good
751-15-6198,"Connaught Place",Delhi,Maharashtra,Basic,Male,"Gym Bag","Sports and travel",23.01,8,11.6600,352.7900,"2026-02-08 00:10:46",16:45:00,UPI,138.06,4.761904716,16.7800,7.9,Evening,Sunday,February,Bad
751-41-9720,Whitefield,Bangalore,Maharashtra,Basic,Male,"Wall Clock","Home and lifestyle",97.50,18,131.4200,3973.9700,"2026-09-20 13:47:48",16:18:00,UPI,1404.00,4.761904716,189.2400,8.0,Evening,Sunday,September,Good
751-69-0068,Hinjawadi,Pune,Telangana,Prime,Male,"Yoga Mat","Sports and travel",99.24,36,137.4500,4156.9200,"2026-09-19 20:31:22",19:09:00,Ewallet,2610.87,4.761904716,197.9100,9.0,Evening,Saturday,September,Good
752-23-3760,Hinjawadi,Pune,Karnataka,Basic,Female,"Travel Backpack","Sports and travel",64.08,7,18.1700,549.3600,"2026-02-16 01:45:48",19:29:00,Cash,448.56,4.761904716,26.1700,7.3,Evening,Monday,February,Good
755-12-3214,Powai,Mumbai,Telangana,Prime,Female,"Wrist Watch","Fashion accessories",44.22,12,34.0300,1361.7300,"2026-12-26 16:47:55",17:07:00,"Credit card",402.96,4.761904716,64.8400,8.6,Evening,Saturday,December,Bad
756-01-7507,Powai,Mumbai,Delhi,Prime,Female,"Face Wash","Health and beauty",20.38,9,12.3900,495.8800,"2026-07-19 15:18:27",18:56:00,Cash,146.74,4.761904716,23.6100,6.0,Evening,Sunday,July,Bad
756-49-0168,Saket,Delhi,Delhi,Basic,Male,"Leather Wallet","Fashion accessories",19.70,1,2.4100,40.7800,"2026-07-19 19:39:20",11:39:00,UPI,28.37,4.761904716,1.9400,9.5,Morning,Sunday,July,Bad
756-93-1854,"Hitech City",Hyderabad,Karnataka,Basic,Female,Sunglasses,"Fashion accessories",83.35,2,11.7200,325.2200,"2026-06-16 19:41:17",14:05:00,"Credit card",234.19,4.761904716,15.4900,9.5,Afternoon,Tuesday,June,Bad
759-29-9521,Saket,Delhi,Maharashtra,Prime,Female,"Wrist Watch","Fashion accessories",48.96,23,75.0800,1688.6400,"2026-09-26 05:10:28",11:27:00,UPI,888.33,4.761904716,80.4200,8.0,Morning,Saturday,September,Good
759-98-4285,Rohini,Delhi,Karnataka,Prime,Female,"Body Lotion","Health and beauty",85.87,16,92.5600,3702.0700,"2026-11-15 17:07:16",19:01:00,UPI,1095.48,4.761904716,176.2500,8.0,Evening,Sunday,November,Good
760-27-5490,"Hitech City",Hyderabad,Maharashtra,Prime,Male,"Leather Wallet","Fashion accessories",15.62,15,11.3800,344.3500,"2026-12-14 14:43:56",20:37:00,Ewallet,227.75,4.761904716,16.3900,9.1,Evening,Monday,December,Bad
760-53-9233,Kharadi,Pune,Maharashtra,Elite,Male,"Leather Wallet","Fashion accessories",41.28,4,7.5400,228.2400,"2026-03-21 05:49:34",18:37:00,"Credit card",143.36,4.761904716,10.8700,8.5,Evening,Saturday,March,Bad
760-54-1821,Gachibowli,Hyderabad,Maharashtra,Basic,Male,"Wall Clock","Home and lifestyle",13.59,17,11.4500,194.7400,"2026-07-25 02:06:28",10:26:00,Cash,176.12,4.761904716,9.2800,5.8,Morning,Saturday,July,Bad
760-90-2357,Hinjawadi,Pune,Maharashtra,Prime,Male,"USB Flash Drive","Electronic accessories",74.51,23,69.0600,2019.0200,"2026-10-01 11:36:55",15:08:00,Ewallet,1704.91,4.761904716,96.1600,6.6,Afternoon,Thursday,October,Good
761-49-0439,Gachibowli,Hyderabad,Karnataka,Prime,Female,"Power Bank","Electronic accessories",12.10,6,4.2000,71.4800,"2026-03-04 09:43:08",10:17:00,Ewallet,84.04,4.761904716,3.4000,6.6,Morning,Wednesday,March,Bad
764-44-8999,Powai,Mumbai,Karnataka,Elite,Female,"Body Lotion","Health and beauty",14.76,2,2.7600,76.7500,"2026-07-06 08:07:23",14:42:00,Ewallet,42.50,4.761904716,3.6700,4.3,Afternoon,Monday,July,Bad
765-26-6951,Gachibowli,Hyderabad,Maharashtra,Prime,Male,"Travel Backpack","Sports and travel",72.61,8,28.3200,481.6900,"2026-02-28 18:52:12",10:39:00,"Credit card",435.66,4.761904716,22.9300,6.9,Morning,Saturday,February,Good
766-85-7061,Hinjawadi,Pune,Telangana,Elite,Male,"Body Lotion","Health and beauty",87.87,17,64.9900,1105.6000,"2026-06-14 21:25:26",10:25:00,Cash,1234.51,4.761904716,52.6500,5.1,Morning,Sunday,June,Good
767-05-1286,Andheri,Mumbai,Karnataka,Prime,Female,"Coffee Mug","Home and lifestyle",83.77,6,32.6700,686.0800,"2026-02-11 21:13:23",12:10:00,Ewallet,502.62,4.761904716,32.6700,5.4,Afternoon,Wednesday,February,Good
767-54-1907,"Connaught Place",Delhi,Telangana,Prime,Female,"Wrist Watch","Fashion accessories",29.56,7,12.4900,499.4700,"2026-01-31 18:25:26",16:59:00,UPI,147.80,4.761904716,23.7800,6.9,Evening,Saturday,January,Bad
767-97-4650,"Connaught Place",Delhi,Telangana,Basic,Female,"Yoga Mat","Sports and travel",64.83,9,32.0600,544.7900,"2026-08-02 15:02:59",11:59:00,UPI,379.00,4.761904716,25.9600,8.0,Morning,Sunday,August,Bad
770-42-8960,Bandra,Mumbai,Karnataka,Prime,Male,"Lay's Chips","Food and beverages",21.12,11,15.4300,466.6000,"2026-05-18 00:07:53",19:31:00,"Credit Card",237.38,4.761904716,22.2100,6.3,Evening,Monday,May,Bad
775-72-1988,Saket,Delhi,Maharashtra,Elite,Male,"Wall Clock","Home and lifestyle",73.28,9,43.4100,911.5000,"2026-11-23 11:02:50",15:05:00,Ewallet,667.76,4.761904716,43.4100,8.4,Afternoon,Monday,November,Good
776-68-1096,Whitefield,Bangalore,Maharashtra,Elite,Male,"Storage Basket","Home and lifestyle",44.12,5,13.7300,288.1700,"2026-08-13 16:43:01",13:45:00,UPI,190.60,4.761904716,13.7300,7.9,Afternoon,Thursday,August,Bad
777-67-2495,Saket,Delhi,Telangana,Basic,Male,"Coffee Mug","Home and lifestyle",68.97,5,19.3600,329.4400,"2026-08-21 02:11:58",11:26:00,Ewallet,297.95,4.761904716,15.6800,8.7,Morning,Friday,August,Bad
777-82-7220,Rohini,Delhi,Delhi,Elite,Male,"Table Lamp","Home and lifestyle",30.12,12,22.5600,473.6300,"2026-07-20 11:20:19",13:01:00,UPI,346.98,4.761904716,22.5600,7.7,Afternoon,Monday,July,Bad
778-34-2523,Rohini,Delhi,Karnataka,Basic,Female,"Power Bank","Electronic accessories",48.62,12,36.4100,619.2800,"2026-09-18 03:38:29",10:57:00,UPI,560.10,4.761904716,29.4900,6.7,Morning,Friday,September,Good
778-71-5554,Indiranagar,Bangalore,Karnataka,Basic,Male,"Baseball Cap","Fashion accessories",15.43,1,1.6100,33.6000,"2026-08-14 15:08:26",15:46:00,"Credit card",22.22,4.761904716,1.6100,6.1,Afternoon,Friday,August,Bad
778-89-7974,Whitefield,Bangalore,Maharashtra,Prime,Male,"Face Wash","Health and beauty",70.21,10,54.8800,1152.1000,"2026-04-21 14:53:47",14:58:00,Cash,761.98,4.761904716,54.8800,7.4,Afternoon,Tuesday,April,Good
779-06-0012,Saket,Delhi,Maharashtra,Elite,Female,"Wall Clock","Home and lifestyle",88.61,1,6.6600,113.4200,"2026-03-13 02:46:02",10:21:00,UPI,102.57,4.761904716,5.4100,7.7,Morning,Friday,March,Bad
779-42-2410,Hinjawadi,Pune,Delhi,Prime,Male,"Nescafe Coffee","Food and beverages",57.74,2,6.5500,137.4700,"2026-12-28 14:30:36",13:06:00,Cash,161.63,4.761904716,6.5500,7.7,Afternoon,Monday,December,Bad
781-84-8059,Andheri,Mumbai,Maharashtra,Elite,Male,"Leather Wallet","Fashion accessories",60.74,7,27.6400,835.7400,"2026-01-20 10:47:15",16:23:00,Ewallet,425.18,4.761904716,39.7900,5.0,Evening,Tuesday,January,Good
782-95-9291,Gachibowli,Hyderabad,Delhi,Basic,Male,Coca-Cola,"Food and beverages",92.29,6,27.6900,581.4300,"2026-02-02 02:22:31",15:55:00,"Credit card",553.74,4.761904716,27.6900,9.0,Afternoon,Monday,February,Good
783-09-1637,Baner,Pune,Maharashtra,Basic,Female,"Yoga Mat","Sports and travel",67.43,5,15.8100,478.0100,"2026-03-24 20:02:34",18:13:00,Ewallet,390.30,4.761904716,22.7600,6.3,Evening,Tuesday,March,Good
784-08-0310,Bandra,Mumbai,Delhi,Elite,Female,"Tropicana Juice","Food and beverages",21.04,6,7.8800,165.4300,"2026-07-01 23:26:10",13:58:00,Cash,121.19,4.761904716,7.8800,7.6,Afternoon,Wednesday,July,Bad
784-21-9238,"Connaught Place",Delhi,Maharashtra,Elite,Male,"Gym Bag","Sports and travel",10.17,1,1.2200,25.3600,"2026-05-24 00:54:08",14:15:00,UPI,14.29,4.761904716,1.2200,5.9,Afternoon,Sunday,May,Bad
785-13-7708,Andheri,Mumbai,Maharashtra,Basic,Male,"Tropicana Juice","Food and beverages",73.06,10,51.8700,1568.1900,"2026-01-03 22:13:07",19:06:00,"Credit Card",613.70,4.761904716,74.7000,4.2,Evening,Saturday,January,Good
785-96-0615,Baner,Pune,Delhi,Elite,Female,"Bluetooth Speaker","Electronic accessories",35.74,12,16.6800,350.1700,"2026-08-10 06:02:04",15:28:00,Ewallet,411.72,4.761904716,16.6800,7.1,Afternoon,Monday,August,Bad
786-94-2700,Baner,Pune,Karnataka,Prime,Male,Coca-Cola,"Food and beverages",80.62,9,27.5300,832.3100,"2026-06-10 10:41:16",20:18:00,Cash,679.59,4.761904716,39.6400,9.1,Evening,Wednesday,June,Good
787-15-1757,Gachibowli,Hyderabad,Delhi,Elite,Male,"Face Wash","Health and beauty",44.07,9,20.8800,631.5000,"2026-11-28 04:45:39",16:28:00,Ewallet,321.27,4.761904716,30.0800,8.4,Evening,Saturday,November,Bad
787-56-0757,"Banjara Hills",Hyderabad,Karnataka,Elite,Female,"Oreo Biscuits","Food and beverages",80.36,4,18.6100,562.6300,"2026-04-09 18:15:51",18:45:00,"Credit card",372.11,4.761904716,26.8000,8.3,Evening,Thursday,April,Good
787-87-2010,Powai,Mumbai,Maharashtra,Basic,Male,"Body Lotion","Health and beauty",55.50,7,26.3100,552.2800,"2026-12-28 16:10:34",15:48:00,"Credit Card",404.60,4.761904716,26.3100,6.6,Afternoon,Monday,December,Bad
788-07-8452,Indiranagar,Bangalore,Karnataka,Elite,Female,"Table Lamp","Home and lifestyle",24.24,23,39.1600,1184.1200,"2026-05-25 22:58:14",17:38:00,UPI,543.86,4.761904716,56.3800,9.4,Evening,Monday,May,Bad
788-21-5741,Powai,Mumbai,Maharashtra,Basic,Male,"Leather Wallet","Fashion accessories",45.38,5,12.7400,267.6100,"2026-08-07 02:51:13",13:34:00,"Credit Card",196.04,4.761904716,12.7400,7.2,Afternoon,Friday,August,Bad
789-23-8625,Powai,Mumbai,Delhi,Elite,Male,"Wrist Watch","Fashion accessories",93.22,13,72.4900,1232.6900,"2026-10-20 15:29:16",11:45:00,Cash,1114.95,4.761904716,58.7100,7.2,Morning,Tuesday,October,Bad
790-29-1172,Baner,Pune,Karnataka,Prime,Female,"Oreo Biscuits","Food and beverages",57.34,2,6.5000,196.5800,"2026-10-29 04:35:06",18:59:00,Cash,160.52,4.761904716,9.3600,7.9,Evening,Thursday,October,Bad
790-38-4466,Andheri,Mumbai,Maharashtra,Prime,Female,"Body Lotion","Health and beauty",10.99,8,5.0200,112.8800,"2026-06-24 19:43:31",10:18:00,"Credit Card",77.19,4.761904716,5.3800,9.3,Morning,Wednesday,June,Bad
793-10-3222,Powai,Mumbai,Delhi,Prime,Female,Shampoo,"Health and beauty",41.06,8,23.0600,640.4000,"2026-09-03 21:31:11",13:30:00,"Credit card",354.76,4.761904716,30.5000,8.3,Afternoon,Thursday,September,Bad
794-32-2436,Koramangala,Bangalore,Maharashtra,Prime,Male,"USB Flash Drive","Electronic accessories",55.67,3,14.6600,428.1400,"2026-06-20 15:20:42",15:08:00,UPI,156.42,4.761904716,20.4100,6.8,Afternoon,Saturday,June,Bad
794-42-3736,Hinjawadi,Pune,Maharashtra,Prime,Male,"Tropicana Juice","Food and beverages",33.33,2,2.5200,52.9000,"2026-10-19 01:52:53",14:41:00,"Credit card",62.21,4.761904716,2.5200,6.4,Afternoon,Monday,October,Bad
795-49-7276,"Hitech City",Hyderabad,Delhi,Basic,Male,"Baseball Cap","Fashion accessories",37.15,7,13.5400,409.4900,"2026-12-29 17:38:35",18:59:00,Ewallet,270.82,4.761904716,19.5000,8.3,Evening,Tuesday,December,Bad
