invoice_id,branch,city,customer_type,gender,product_name,product_line,unit_price,quantity,vat,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,product_category
719-89-8991,Powai,Mumbai,Elite,Female,Gym Bag,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25 0:00:00,16:03:00,Ewallet,457.05,4.761904716,22.8525,7.1,Evening,Monday,February,Good
720-72-2436,Gachibowli,Hyderabad,Basic,Male,Oreo Biscuits,Food and beverages,66.52,4,13.304,279.384,2019-03-02 0:00:00,18:14:00,Ewallet,266.08,4.761904716,13.304,6.9,Evening,Saturday,March,Bad
721-86-6247,Hinjawadi,Pune,Prime,Female,Bedsheet,Home and lifestyle,63.42,8,25.368,532.728,2019-03-11 0:00:00,12:55:00,Ewallet,507.36,4.761904716,25.368,7.4,Afternoon,Monday,March,Good
722-13-2115,Connaught Place,Delhi,Prime,Male,Football,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14 0:00:00,15:36:00,Credit card,42.85,4.761904716,2.1425,9.3,Afternoon,Thursday,March,Bad
725-32-9708,Andheri,Mumbai,Elite,Female,Leather Wallet,Fashion accessories,68.71,4,13.742,288.582,2019-01-04 0:00:00,19:01:00,Cash,274.84,4.761904716,13.742,4.1,Evening,Friday,January,Bad
725-54-0677,Koramangala,Bangalore,Basic,Male,Shampoo,Health and beauty,85.6,7,29.96,629.16,2019-03-02 0:00:00,13:50:00,Cash,599.2,4.761904716,29.96,5.3,Afternoon,Saturday,March,Good
725-56-0833,Saket,Delhi,Prime,Female,Face Wash,Health and beauty,32.32,10,16.16,339.36,2019-02-20 0:00:00,16:49:00,Credit card,323.2,4.761904716,16.16,9.9,Evening,Wednesday,February,Good
725-67-2480,Indiranagar,Bangalore,Elite,Female,Wrist Watch,Fashion accessories,58.75,6,17.625,370.125,2019-03-24 0:00:00,18:14:00,Credit card,352.5,4.761904716,17.625,5.9,Evening,Sunday,March,Good
725-96-3778,Hinjawadi,Pune,Elite,Female,Storage Basket,Home and lifestyle,89.25,8,35.7,749.7,2019-01-20 0:00:00,10:13:00,Cash,714,4.761904716,35.7,4.7,Morning,Sunday,January,Good
726-27-2396,Powai,Mumbai,Prime,Female,Sunscreen,Health and beauty,77.5,5,19.375,406.875,2019-01-24 0:00:00,20:36:00,Ewallet,387.5,4.761904716,19.375,4.3,Evening,Thursday,January,Good
726-29-6793,Andheri,Mumbai,Basic,Male,Mechanical Keyboard,Electronic accessories,24.18,8,9.672,203.112,2019-01-28 0:00:00,20:54:00,Ewallet,193.44,4.761904716,9.672,9.8,Evening,Monday,January,Bad
727-02-1313,Koramangala,Bangalore,Elite,Male,Oreo Biscuits,Food and beverages,31.84,1,1.592,33.432,2019-02-09 0:00:00,13:22:00,Cash,31.84,4.761904716,1.592,7.7,Afternoon,Saturday,February,Bad
727-17-0390,Powai,Mumbai,Basic,Female,Nescafe Coffee,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16 0:00:00,12:43:00,Ewallet,318.05,4.761904716,15.9025,4.8,Afternoon,Saturday,March,Good
727-46-3608,Connaught Place,Delhi,Elite,Female,Coca-Cola,Food and beverages,20.01,9,9.0045,189.0945,2019-02-06 0:00:00,15:47:00,Ewallet,180.09,4.761904716,9.0045,4.1,Afternoon,Wednesday,February,Bad
727-75-6477,Hitech City,Hyderabad,Basic,Male,Power Bank,Electronic accessories,28.84,4,5.768,121.128,2019-03-29 0:00:00,14:44:00,Cash,115.36,4.761904716,5.768,6.4,Afternoon,Friday,March,Bad
728-47-9078,Connaught Place,Delhi,Prime,Male,Tropicana Juice,Food and beverages,59.59,4,11.918,250.278,2019-01-19 0:00:00,12:46:00,Cash,238.36,4.761904716,11.918,9.8,Afternoon,Saturday,January,Bad
728-88-7867,Banjara Hills,Hyderabad,Prime,Female,Wall Clock,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19 0:00:00,15:52:00,Ewallet,302.12,4.761904716,15.106,8.3,Afternoon,Tuesday,March,Bad
729-06-2010,Hitech City,Hyderabad,Basic,Male,Body Lotion,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06 0:00:00,11:18:00,Cash,724.23,4.761904716,36.2115,9.2,Morning,Sunday,January,Good
729-09-9681,Gachibowli,Hyderabad,Basic,Male,Wall Clock,Home and lifestyle,25.91,6,7.773,163.233,2019-02-05 0:00:00,10:16:00,Ewallet,155.46,4.761904716,7.773,8.7,Morning,Tuesday,February,Bad
729-46-7422,Kharadi,Pune,Elite,Male,Tropicana Juice,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23 0:00:00,16:52:00,Credit card,35.89,4.761904716,1.7945,7.9,Evening,Saturday,February,Bad
730-50-9884,Gachibowli,Hyderabad,Prime,Female,Cricket Bat,Sports and travel,83.06,7,29.071,610.491,2019-03-05 0:00:00,14:31:00,Ewallet,581.42,4.761904716,29.071,4,Afternoon,Tuesday,March,Good
730-61-8757,Baner,Pune,Prime,Male,Sunscreen,Health and beauty,51.13,4,10.226,214.746,2019-01-25 0:00:00,10:11:00,Credit card,204.52,4.761904716,10.226,4,Morning,Friday,January,Bad
730-70-9830,Hinjawadi,Pune,Elite,Female,Wall Clock,Home and lifestyle,70.11,6,21.033,441.693,2019-03-14 0:00:00,17:54:00,Ewallet,420.66,4.761904716,21.033,5.2,Evening,Thursday,March,Good
731-14-2199,Indiranagar,Bangalore,Basic,Female,Table Lamp,Home and lifestyle,35.54,10,17.77,373.17,2019-01-04 0:00:00,13:34:00,Ewallet,355.4,4.761904716,17.77,7,Afternoon,Friday,January,Good
731-59-7531,Rohini,Delhi,Basic,Male,Face Wash,Health and beauty,72.57,8,29.028,609.588,2019-03-30 0:00:00,17:58:00,Cash,580.56,4.761904716,29.028,4.6,Evening,Saturday,March,Good
731-81-9469,Banjara Hills,Hyderabad,Basic,Female,Cricket Bat,Sports and travel,89.8,10,44.9,942.9,2019-01-23 0:00:00,13:00:00,Credit card,898,4.761904716,44.9,5.4,Afternoon,Wednesday,January,Good
732-04-5373,Powai,Mumbai,Elite,Male,Coffee Mug,Home and lifestyle,46.47,4,9.294,195.174,2019-02-08 0:00:00,10:53:00,Cash,185.88,4.761904716,9.294,7,Morning,Friday,February,Bad
732-67-5346,Connaught Place,Delhi,Elite,Male,Lay's Chips,Food and beverages,13.79,5,3.4475,72.3975,2019-01-11 0:00:00,19:07:00,Credit card,68.95,4.761904716,3.4475,7.8,Evening,Friday,January,Bad
732-94-0499,Hitech City,Hyderabad,Basic,Female,Power Bank,Electronic accessories,41.65,10,20.825,437.325,2019-01-13 0:00:00,17:04:00,Credit card,416.5,4.761904716,20.825,5.4,Evening,Sunday,January,Good
733-01-9107,Andheri,Mumbai,Elite,Male,Coffee Mug,Home and lifestyle,82.7,6,24.81,521.01,2019-03-05 0:00:00,18:14:00,Cash,496.2,4.761904716,24.81,7.4,Evening,Tuesday,March,Good
733-29-1227,Andheri,Mumbai,Basic,Male,Bedsheet,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23 0:00:00,12:41:00,Cash,389.27,4.761904716,19.4635,8.5,Afternoon,Saturday,March,Good
733-33-4967,Kharadi,Pune,Basic,Male,Bluetooth Speaker,Electronic accessories,20.85,8,8.34,175.14,2019-03-03 0:00:00,19:17:00,Cash,166.8,4.761904716,8.34,6.3,Evening,Sunday,March,Bad
734-91-1155,Saket,Delhi,Basic,Female,Power Bank,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26 0:00:00,10:34:00,Credit card,137.13,4.761904716,6.8565,7.7,Morning,Tuesday,March,Bad
735-06-4124,Powai,Mumbai,Basic,Male,Oreo Biscuits,Food and beverages,48.61,1,2.4305,51.0405,2019-02-25 0:00:00,15:31:00,Cash,48.61,4.761904716,2.4305,4.4,Afternoon,Monday,February,Bad
735-32-9839,Banjara Hills,Hyderabad,Basic,Male,Handbag,Fashion accessories,98.7,8,39.48,829.08,2019-01-31 0:00:00,10:36:00,Ewallet,789.6,4.761904716,39.48,8.5,Morning,Thursday,January,Good
737-88-5876,Powai,Mumbai,Elite,Male,Wall Clock,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19 0:00:00,11:52:00,Credit card,93.16,4.761904716,4.658,5.9,Morning,Tuesday,March,Bad
740-11-5257,Andheri,Mumbai,Basic,Male,Power Bank,Electronic accessories,24.74,10,12.37,259.77,2019-02-24 0:00:00,16:44:00,Cash,247.4,4.761904716,12.37,7.1,Evening,Sunday,February,Bad
740-22-2500,Baner,Pune,Elite,Female,Wireless Mouse,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23 0:00:00,13:29:00,Cash,252.15,4.761904716,12.6075,9.8,Afternoon,Wednesday,January,Bad
741-73-3559,Hitech City,Hyderabad,Basic,Male,Cricket Bat,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27 0:00:00,17:27:00,Cash,336.35,4.761904716,16.8175,6.9,Evening,Wednesday,February,Good
742-04-5161,Connaught Place,Delhi,Prime,Male,Coffee Mug,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03 0:00:00,17:24:00,Cash,727.8,4.761904716,36.39,7.3,Evening,Sunday,February,Good
743-04-1105,Gachibowli,Hyderabad,Basic,Male,Lip Balm,Health and beauty,97.22,9,43.749,918.729,2019-03-30 0:00:00,14:43:00,Ewallet,874.98,4.761904716,43.749,6,Afternoon,Saturday,March,Good
743-88-1662,Powai,Mumbai,Elite,Male,Yoga Mat,Sports and travel,95.49,7,33.4215,701.8515,2019-02-22 0:00:00,18:17:00,Ewallet,668.43,4.761904716,33.4215,8.7,Evening,Friday,February,Good
744-02-5987,Hitech City,Hyderabad,Basic,Male,Coffee Mug,Home and lifestyle,78.38,6,23.514,493.794,2019-01-10 0:00:00,14:16:00,Ewallet,470.28,4.761904716,23.514,5.8,Afternoon,Thursday,January,Good
744-09-5786,Koramangala,Bangalore,Elite,Male,Wireless Mouse,Electronic accessories,22.01,6,6.603,138.663,2019-01-02 0:00:00,18:50:00,Cash,132.06,4.761904716,6.603,7.6,Evening,Wednesday,January,Bad
744-16-7898,Powai,Mumbai,Elite,Female,Bedsheet,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15 0:00:00,13:48:00,Credit card,973.7,4.761904716,48.685,4.9,Afternoon,Tuesday,January,Good
744-82-9138,Hitech City,Hyderabad,Basic,Male,Wrist Watch,Fashion accessories,86.13,2,8.613,180.873,2019-02-07 0:00:00,17:59:00,Cash,172.26,4.761904716,8.613,8.2,Evening,Thursday,February,Bad
745-71-3520,Hinjawadi,Pune,Prime,Female,Bluetooth Speaker,Electronic accessories,25.22,7,8.827,185.367,2019-02-04 0:00:00,10:23:00,Cash,176.54,4.761904716,8.827,8.2,Morning,Monday,February,Bad
745-74-0715,Hitech City,Hyderabad,Elite,Male,Mechanical Keyboard,Electronic accessories,58.03,2,5.803,121.863,2019-03-10 0:00:00,20:46:00,Ewallet,116.06,4.761904716,5.803,8.8,Evening,Sunday,March,Bad
746-04-1077,Koramangala,Bangalore,Elite,Female,Tropicana Juice,Food and beverages,84.63,10,42.315,888.615,2019-01-01 0:00:00,11:36:00,Credit card,846.3,4.761904716,42.315,9,Morning,Tuesday,January,Good
746-19-0921,Indiranagar,Bangalore,Elite,Male,Tropicana Juice,Food and beverages,21.58,1,1.079,22.659,2019-02-09 0:00:00,10:02:00,Ewallet,21.58,4.761904716,1.079,7.2,Morning,Saturday,February,Bad
746-54-5508,Connaught Place,Delhi,Elite,Male,Coffee Mug,Home and lifestyle,21.52,6,6.456,135.576,2019-01-17 0:00:00,12:48:00,Credit card,129.12,4.761904716,6.456,9.4,Afternoon,Thursday,January,Bad
746-68-6593,Kharadi,Pune,Basic,Female,Yoga Mat,Sports and travel,87.16,2,8.716,183.036,2019-01-11 0:00:00,14:29:00,Credit card,174.32,4.761904716,8.716,9.7,Afternoon,Friday,January,Bad
746-94-0204,Kharadi,Pune,Basic,Male,Handbag,Fashion accessories,83.24,9,37.458,786.618,2019-01-29 0:00:00,11:56:00,Credit card,749.16,4.761904716,37.458,7.4,Morning,Tuesday,January,Good
747-58-7183,Bandra,Mumbai,Elite,Male,Sunglasses,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09 0:00:00,20:31:00,Ewallet,171.81,4.761904716,8.5905,6.5,Evening,Saturday,February,Bad
748-45-2862,Rohini,Delhi,Prime,Female,Storage Basket,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07 0:00:00,18:35:00,Cash,113.24,4.761904716,5.662,8.2,Evening,Thursday,March,Bad
749-24-1565,Whitefield,Bangalore,Elite,Female,Face Wash,Health and beauty,23.03,9,10.3635,217.6335,2019-01-03 0:00:00,12:02:00,Ewallet,207.27,4.761904716,10.3635,7.9,Afternoon,Thursday,January,Bad
749-81-8133,Indiranagar,Bangalore,Elite,Female,Handbag,Fashion accessories,94.67,4,18.934,397.614,2019-03-11 0:00:00,12:04:00,Cash,378.68,4.761904716,18.934,6.8,Afternoon,Monday,March,Good
750-57-9686,Powai,Mumbai,Elite,Female,Bedsheet,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08 0:00:00,13:48:00,Credit card,181.52,4.761904716,9.076,8.7,Afternoon,Tuesday,January,Bad
750-67-8428,Hitech City,Hyderabad,Basic,Female,Body Lotion,Health and beauty,74.69,7,26.1415,548.9715,2019-01-05 0:00:00,13:08:00,Ewallet,522.83,4.761904716,26.1415,9.1,Afternoon,Saturday,January,Good
751-15-6198,Saket,Delhi,Basic,Male,Gym Bag,Sports and travel,23.01,6,6.903,144.963,2019-01-12 0:00:00,16:45:00,Ewallet,138.06,4.761904716,6.903,7.9,Evening,Saturday,January,Bad
751-41-9720,Connaught Place,Delhi,Basic,Male,Bedsheet,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12 0:00:00,16:18:00,Ewallet,975,4.761904716,48.75,8,Evening,Saturday,January,Good
751-69-0068,Andheri,Mumbai,Prime,Male,Football,Sports and travel,99.24,9,44.658,937.818,2019-03-19 0:00:00,19:09:00,Ewallet,893.16,4.761904716,44.658,9,Evening,Tuesday,March,Good
752-23-3760,Hitech City,Hyderabad,Basic,Female,Travel Backpack,Sports and travel,64.08,7,22.428,470.988,2019-02-19 0:00:00,19:29:00,Credit card,448.56,4.761904716,22.428,7.3,Evening,Tuesday,February,Good
755-12-3214,Hinjawadi,Pune,Prime,Female,Sunglasses,Fashion accessories,44.22,5,11.055,232.155,2019-03-05 0:00:00,17:07:00,Credit card,221.1,4.761904716,11.055,8.6,Evening,Tuesday,March,Bad
756-01-7507,Whitefield,Bangalore,Prime,Female,Body Lotion,Health and beauty,20.38,5,5.095,106.995,2019-01-22 0:00:00,18:56:00,Cash,101.9,4.761904716,5.095,6,Evening,Tuesday,January,Bad
756-49-0168,Indiranagar,Bangalore,Basic,Male,Leather Wallet,Fashion accessories,19.7,1,0.985,20.685,2019-02-08 0:00:00,11:39:00,Ewallet,19.7,4.761904716,0.985,9.5,Morning,Friday,February,Bad
756-93-1854,Whitefield,Bangalore,Basic,Female,Wrist Watch,Fashion accessories,83.35,2,8.335,175.035,2019-02-02 0:00:00,14:05:00,Credit card,166.7,4.761904716,8.335,9.5,Afternoon,Saturday,February,Bad
759-29-9521,Andheri,Mumbai,Prime,Female,Leather Wallet,Fashion accessories,48.96,9,22.032,462.672,2019-03-04 0:00:00,11:27:00,Cash,440.64,4.761904716,22.032,8,Morning,Monday,March,Good
759-98-4285,Bandra,Mumbai,Prime,Female,Sunscreen,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27 0:00:00,19:01:00,Credit card,601.09,4.761904716,30.0545,8,Evening,Wednesday,February,Good
760-27-5490,Indiranagar,Bangalore,Prime,Male,Leather Wallet,Fashion accessories,15.62,8,6.248,131.208,2019-01-20 0:00:00,20:37:00,Ewallet,124.96,4.761904716,6.248,9.1,Evening,Sunday,January,Bad
760-53-9233,Powai,Mumbai,Elite,Male,Handbag,Fashion accessories,41.28,3,6.192,130.032,2019-03-26 0:00:00,18:37:00,Credit card,123.84,4.761904716,6.192,8.5,Evening,Tuesday,March,Bad
760-54-1821,Indiranagar,Bangalore,Basic,Male,Storage Basket,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15 0:00:00,10:26:00,Cash,122.31,4.761904716,6.1155,5.8,Morning,Friday,March,Bad
760-90-2357,Rohini,Delhi,Prime,Male,USB Flash Drive,Electronic accessories,74.51,6,22.353,469.413,2019-03-20 0:00:00,15:08:00,Ewallet,447.06,4.761904716,22.353,5,Afternoon,Wednesday,March,Good
761-49-0439,Kharadi,Pune,Prime,Female,Wireless Mouse,Electronic accessories,12.1,8,4.84,101.64,2019-01-19 0:00:00,10:17:00,Ewallet,96.8,4.761904716,4.84,8.6,Morning,Saturday,January,Bad
764-44-8999,Bandra,Mumbai,Elite,Female,Lip Balm,Health and beauty,14.76,2,1.476,30.996,2019-02-18 0:00:00,14:42:00,Ewallet,29.52,4.761904716,1.476,4.3,Afternoon,Monday,February,Bad
765-26-6951,Banjara Hills,Hyderabad,Prime,Male,Yoga Mat,Sports and travel,72.61,6,21.783,457.443,2019-01-01 0:00:00,10:39:00,Credit card,435.66,4.761904716,21.783,6.9,Morning,Tuesday,January,Good
766-85-7061,Bandra,Mumbai,Elite,Male,Face Wash,Health and beauty,87.87,10,43.935,922.635,2019-03-29 0:00:00,10:25:00,Ewallet,878.7,4.761904716,43.935,5.1,Morning,Friday,March,Good
767-05-1286,Whitefield,Bangalore,Prime,Female,Coffee Mug,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23 0:00:00,12:10:00,Ewallet,502.62,4.761904716,25.131,5.4,Afternoon,Wednesday,January,Good
767-54-1907,Powai,Mumbai,Prime,Female,Leather Wallet,Fashion accessories,29.56,5,7.39,155.19,2019-02-13 0:00:00,16:59:00,Cash,147.8,4.761904716,7.39,6.9,Evening,Wednesday,February,Bad
767-97-4650,Connaught Place,Delhi,Basic,Female,Football,Sports and travel,64.83,2,6.483,136.143,2019-01-08 0:00:00,11:59:00,Credit card,129.66,4.761904716,6.483,8,Morning,Tuesday,January,Bad
770-42-8960,Banjara Hills,Hyderabad,Prime,Male,Coca-Cola,Food and beverages,21.12,8,8.448,177.408,2019-01-01 0:00:00,19:31:00,Cash,168.96,4.761904716,8.448,6.3,Evening,Tuesday,January,Bad
775-72-1988,Connaught Place,Delhi,Elite,Male,Storage Basket,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24 0:00:00,15:05:00,Ewallet,366.4,4.761904716,18.32,8.4,Afternoon,Thursday,January,Good
776-68-1096,Bandra,Mumbai,Elite,Male,Bedsheet,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18 0:00:00,13:45:00,Credit card,132.36,4.761904716,6.618,7.9,Afternoon,Monday,March,Bad
777-67-2495,Powai,Mumbai,Basic,Male,Coffee Mug,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22 0:00:00,11:26:00,Ewallet,206.91,4.761904716,10.3455,8.7,Morning,Friday,February,Bad
777-82-7220,Baner,Pune,Elite,Male,Wall Clock,Home and lifestyle,30.12,8,12.048,253.008,2019-03-03 0:00:00,13:01:00,Cash,240.96,4.761904716,12.048,7.7,Afternoon,Sunday,March,Bad
778-34-2523,Baner,Pune,Basic,Female,Mechanical Keyboard,Electronic accessories,48.62,8,19.448,408.408,2019-01-24 0:00:00,10:57:00,Cash,388.96,4.761904716,19.448,5,Morning,Thursday,January,Good
778-71-5554,Andheri,Mumbai,Basic,Male,Leather Wallet,Fashion accessories,15.43,1,0.7715,16.2015,2019-01-25 0:00:00,15:46:00,Credit card,15.43,4.761904716,0.7715,6.1,Afternoon,Friday,January,Bad
778-89-7974,Hinjawadi,Pune,Prime,Male,Face Wash,Health and beauty,70.21,6,21.063,442.323,2019-03-30 0:00:00,14:58:00,Cash,421.26,4.761904716,21.063,7.4,Afternoon,Saturday,March,Good
779-06-0012,Rohini,Delhi,Elite,Female,Bedsheet,Home and lifestyle,88.61,1,4.4305,93.0405,2019-01-19 0:00:00,10:21:00,Cash,88.61,4.761904716,4.4305,7.7,Morning,Saturday,January,Bad
779-42-2410,Kharadi,Pune,Prime,Male,Coca-Cola,Food and beverages,57.74,3,8.661,181.881,2019-02-20 0:00:00,13:06:00,Ewallet,173.22,4.761904716,8.661,7.7,Afternoon,Wednesday,February,Bad
781-84-8059,Bandra,Mumbai,Elite,Male,Leather Wallet,Fashion accessories,60.74,7,21.259,446.439,2019-01-18 0:00:00,16:23:00,Ewallet,425.18,4.761904716,21.259,5,Evening,Friday,January,Good
782-95-9291,Whitefield,Bangalore,Basic,Male,Tropicana Juice,Food and beverages,92.29,5,23.0725,484.5225,2019-02-20 0:00:00,15:55:00,Credit card,461.45,4.761904716,23.0725,9,Afternoon,Wednesday,February,Good
783-09-1637,Hinjawadi,Pune,Basic,Female,Cricket Bat,Sports and travel,67.43,5,16.8575,354.0075,2019-03-06 0:00:00,18:13:00,Ewallet,337.15,4.761904716,16.8575,6.3,Evening,Wednesday,March,Good
784-08-0310,Saket,Delhi,Elite,Female,Oreo Biscuits,Food and beverages,21.04,4,4.208,88.368,2019-01-13 0:00:00,13:58:00,Cash,84.16,4.761904716,4.208,7.6,Afternoon,Sunday,January,Bad
784-21-9238,Hitech City,Hyderabad,Elite,Male,Cricket Bat,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07 0:00:00,14:15:00,Cash,10.17,4.761904716,0.5085,5.9,Afternoon,Thursday,February,Bad
785-13-7708,Banjara Hills,Hyderabad,Basic,Male,Coca-Cola,Food and beverages,73.06,7,25.571,536.991,2019-01-14 0:00:00,19:06:00,Credit card,511.42,4.761904716,25.571,4.2,Evening,Monday,January,Good
785-96-0615,Hinjawadi,Pune,Elite,Female,USB Flash Drive,Electronic accessories,35.74,8,14.296,300.216,2019-02-17 0:00:00,15:28:00,Ewallet,285.92,4.761904716,14.296,4.9,Afternoon,Sunday,February,Bad
786-94-2700,Andheri,Mumbai,Prime,Male,Tropicana Juice,Food and beverages,80.62,6,24.186,507.906,2019-02-28 0:00:00,20:18:00,Cash,483.72,4.761904716,24.186,9.1,Evening,Thursday,February,Good
787-15-1757,Baner,Pune,Elite,Male,Body Lotion,Health and beauty,44.07,4,8.814,185.094,2019-02-18 0:00:00,16:28:00,Ewallet,176.28,4.761904716,8.814,8.4,Evening,Monday,February,Bad
787-56-0757,Hitech City,Hyderabad,Elite,Female,Tropicana Juice,Food and beverages,80.36,4,16.072,337.512,2019-02-23 0:00:00,18:45:00,Credit card,321.44,4.761904716,16.072,8.3,Evening,Saturday,February,Good
787-87-2010,Rohini,Delhi,Basic,Male,Sunscreen,Health and beauty,55.5,4,11.1,233.1,2019-01-20 0:00:00,15:48:00,Credit card,222,4.761904716,11.1,6.6,Afternoon,Sunday,January,Bad
788-07-8452,Bandra,Mumbai,Elite,Female,Bedsheet,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27 0:00:00,17:38:00,Ewallet,169.68,4.761904716,8.484,9.4,Evening,Sunday,January,Bad
788-21-5741,Whitefield,Bangalore,Basic,Male,Baseball Cap,Fashion accessories,45.38,3,6.807,142.947,2019-02-17 0:00:00,13:34:00,Credit card,136.14,4.761904716,6.807,7.2,Afternoon,Sunday,February,Bad
789-23-8625,Gachibowli,Hyderabad,Elite,Male,Sunglasses,Fashion accessories,93.22,3,13.983,293.643,2019-01-24 0:00:00,11:45:00,Cash,279.66,4.761904716,13.983,7.2,Morning,Thursday,January,Bad
790-29-1172,Saket,Delhi,Prime,Female,Coca-Cola,Food and beverages,57.34,3,8.601,180.621,2019-03-10 0:00:00,18:59:00,Credit card,172.02,4.761904716,8.601,7.9,Evening,Sunday,March,Bad
790-38-4466,Kharadi,Pune,Prime,Female,Shampoo,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23 0:00:00,10:18:00,Credit card,54.95,4.761904716,2.7475,9.3,Morning,Wednesday,January,Bad
793-10-3222,Bandra,Mumbai,Prime,Female,Face Wash,Health and beauty,41.06,6,12.318,258.678,2019-03-05 0:00:00,13:30:00,Credit card,246.36,4.761904716,12.318,8.3,Afternoon,Tuesday,March,Bad
794-32-2436,Rohini,Delhi,Prime,Male,Power Bank,Electronic accessories,55.67,2,5.567,116.907,2019-03-27 0:00:00,15:08:00,Ewallet,111.34,4.761904716,5.567,6,Afternoon,Wednesday,March,Bad
794-42-3736,Indiranagar,Bangalore,Prime,Male,Oreo Biscuits,Food and beverages,33.33,2,3.333,69.993,2019-01-26 0:00:00,14:41:00,Credit card,66.66,4.761904716,3.333,6.4,Afternoon,Saturday,January,Bad
795-49-7276,Andheri,Mumbai,Basic,Male,Leather Wallet,Fashion accessories,37.15,4,7.43,156.03,2019-03-23 0:00:00,18:59:00,Ewallet,148.6,4.761904716,7.43,8.3,Evening,Saturday,March,Bad
796-12-2025,Whitefield,Bangalore,Basic,Male,Wrist Watch,Fashion accessories,62.12,10,31.06,652.26,2019-02-11 0:00:00,16:19:00,Cash,621.2,4.761904716,31.06,5.9,Evening,Monday,February,Good
796-32-9050,Gachibowli,Hyderabad,Prime,Male,Tropicana Juice,Food and beverages,51.28,6,15.384,323.064,2019-01-19 0:00:00,16:31:00,Cash,307.68,4.761904716,15.384,6.5,Evening,Saturday,January,Good
797-88-0493,Koramangala,Bangalore,Basic,Female,Face Wash,Health and beauty,64.27,4,12.854,269.934,2019-03-26 0:00:00,13:54:00,Cash,257.08,4.761904716,12.854,7.7,Afternoon,Tuesday,March,Bad
799-71-1548,Gachibowli,Hyderabad,Elite,Male,Mechanical Keyboard,Electronic accessories,77.72,4,15.544,326.424,2019-01-07 0:00:00,16:11:00,Credit card,310.88,4.761904716,15.544,8.8,Evening,Monday,January,Good
800-09-8606,Powai,Mumbai,Elite,Female,Wall Clock,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29 0:00:00,19:45:00,Cash,436.85,4.761904716,21.8425,6.6,Evening,Tuesday,January,Good
801-88-0346,Indiranagar,Bangalore,Elite,Female,Sunglasses,Fashion accessories,76.06,3,11.409,239.589,2019-01-05 0:00:00,20:30:00,Credit card,228.18,4.761904716,11.409,9.8,Evening,Saturday,January,Bad
802-43-8934,Hinjawadi,Pune,Elite,Male,Bedsheet,Home and lifestyle,18.28,1,0.914,19.194,2019-03-22 0:00:00,15:05:00,Credit card,18.28,4.761904716,0.914,8.3,Afternoon,Friday,March,Bad
802-70-5316,Baner,Pune,Basic,Female,Travel Backpack,Sports and travel,92.13,6,27.639,580.419,2019-03-06 0:00:00,20:34:00,Cash,552.78,4.761904716,27.639,8.3,Evening,Wednesday,March,Good
803-17-8013,Koramangala,Bangalore,Prime,Female,Coffee Mug,Home and lifestyle,88.79,8,35.516,745.836,2019-02-17 0:00:00,17:09:00,Cash,710.32,4.761904716,35.516,4.1,Evening,Sunday,February,Good
803-83-5989,Koramangala,Bangalore,Elite,Male,Coffee Mug,Home and lifestyle,55.73,6,16.719,351.099,2019-02-24 0:00:00,10:55:00,Ewallet,334.38,4.761904716,16.719,7,Morning,Sunday,February,Good
804-38-3935,Indiranagar,Bangalore,Prime,Male,Bluetooth Speaker,Electronic accessories,93.78,3,14.067,295.407,2019-01-30 0:00:00,11:32:00,Credit card,281.34,4.761904716,14.067,5.9,Morning,Wednesday,January,Bad
805-86-0265,Indiranagar,Bangalore,Elite,Male,Coffee Mug,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20 0:00:00,11:32:00,Cash,845.64,4.761904716,42.282,9.8,Morning,Wednesday,March,Good
807-14-7833,Gachibowli,Hyderabad,Elite,Female,Bluetooth Speaker,Electronic accessories,17.42,10,8.71,182.91,2019-02-22 0:00:00,12:30:00,Ewallet,174.2,4.761904716,8.71,7,Afternoon,Friday,February,Bad
